timestamp,status,hand_label,hand_confidence,num_hands
9921.2365607,HAND_OK,Right,0.9795883297920227,1
9921.3951012,HAND_OK,Right,0.9790923595428467,1
9921.5465332,HAND_OK,Right,0.9925779700279236,1
9921.7964663,HAND_OK,Right,0.9939839243888855,1
9922.0461154,HAND_OK,Right,0.993190586566925,1
9922.2838164,HAND_OK,Right,0.9940534234046936,1
9922.5224057,HAND_OK,Right,0.9895353317260742,1
9922.7997982,HAND_OK,Right,0.9921074509620667,1
9923.0888733,HAND_OK,Right,0.9916727542877197,1
9923.3693038,HAND_OK,Right,0.9646156430244446,1
9923.5360952,HAND_OK,Right,0.9666323661804199,1
9923.7156831,HAND_OK,Right,0.9621142148971558,1
9923.894923,HAND_OK,Right,0.9663958549499512,1
9924.0856291,HAND_OK,Right,0.95734703540802,1
9924.2653471,HAND_OK,Right,0.9647443294525146,1
9924.4317871,HAND_OK,Right,0.9617865681648254,1
9924.5928892,HAND_OK,Right,0.9723906517028809,1
9924.7316384,HAND_OK,Right,0.982154130935669,1
9924.9072103,HAND_OK,Right,0.9804140329360962,1
9925.0636187,HAND_OK,Right,0.9766796827316284,1
9925.2184079,HAND_OK,Right,0.9808918237686157,1
9925.3886939,HAND_OK,Right,0.9807447791099548,1
9925.5538979,HAND_OK,Right,0.9728498458862305,1
9925.6967014,HAND_OK,Right,0.9613736867904663,1
9925.8423272,HAND_OK,Right,0.9741935133934021,1
9925.9855277,HAND_OK,Right,0.9844433069229126,1
9926.1386592,HAND_OK,Right,0.9823052883148193,1
9926.2939574,HAND_OK,Right,0.9911773204803467,1
9926.456363,HAND_OK,Right,0.9943652153015137,1
9926.7196155,HAND_OK,Right,0.9955171942710876,1
9926.9886961,HAND_OK,Right,0.9950377941131592,1
9927.2695066,HAND_OK,Right,0.9893078207969666,1
9927.5371544,HAND_OK,Right,0.9992122650146484,1
9927.8318478,HAND_OK,Right,0.9989924430847168,1
9927.8574389,HAND_OK,Right,0.9992409944534302,1
9927.8810484,HAND_OK,Right,0.9993268251419067,1
9927.9040817,HAND_OK,Right,0.9992114305496216,1
9927.9276768,HAND_OK,Right,0.9992805123329163,1
9927.9510896,HAND_OK,Right,0.9992805123329163,1
9927.9739866,HAND_OK,Right,0.9992327690124512,1
9928.0095784,HAND_OK,Right,0.9992690682411194,1
9928.0432909,HAND_OK,Right,0.9992196559906006,1
9928.0763503,HAND_OK,Right,0.9991229176521301,1
9928.1099702,HAND_OK,Right,0.9991776347160339,1
9928.1488939,HAND_OK,Right,0.9992305636405945,1
9928.187639,HAND_OK,Right,0.9992002844810486,1
9928.215958,HAND_OK,Right,0.9994887709617615,1
9928.2621086,HAND_OK,Right,0.9996849298477173,1
9928.2965848,HAND_OK,Right,0.9994083046913147,1
9928.3300471,HAND_OK,Right,0.9960739612579346,1
9928.3664778,HAND_OK,Right,0.9960739612579346,1
9928.3999676,HAND_OK,Right,0.9872282147407532,1
9928.434593,HAND_OK,Right,0.9933220148086548,1
9928.4663629,HAND_OK,Right,0.9908559322357178,1
9928.4996054,HAND_OK,Right,0.98887038230896,1
9928.5336168,HAND_OK,Right,0.9893656373023987,1
9928.56632,HAND_OK,Right,0.9890252947807312,1
9928.6006809,HAND_OK,Right,0.9881229400634766,1
